$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
A2A720,N270GP,Troy Aikman,Bombardier Challenger 300,CL30,Civ,NFL,The Other Football,Americas Team,Don't you know who I am?,https://en.wikipedia.org/wiki/Troy_Aikman,https://cdn.jetphotos.com/full/6/88082_1660571163.jpg,https://cdn.jetphotos.com/full/5/34124_1644132357.jpg,https://cdn.jetphotos.com/full/6/94189_1568851296.jpg,https://cdn.jetphotos.com/full/4/41655_1381868315.jpg
A2A77B,N270LE,Liberty Mutual Insurance,Gulfstream G650 ER,GLF6,Civ,Bizjet,Insurance,Bunch of Bankers,As Seen on TV,https://en.wikipedia.org/wiki/Liberty_Mutual,https://cdn.jetphotos.com/full/6/54958_1586015315.jpg,https://cdn.jetphotos.com/full/5/16294_1538164595.jpg,https://cdn.jetphotos.com/full/5/61934_1524790463.jpg,
A2A9F1,N2708E,Sino Jet Management,Boeing 737NG-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis,https://xkcd.com/1732/,https://cdn.jetphotos.com/full/6/98242_1643246857.jpg,https://cdn.jetphotos.com/full/5/15804_1638255819.jpg,https://cdn.jetphotos.com/full/6/20666_1636452420.jpg,
A2AAA3,N271EM,Draken Intl,Aero L-159A ALCA,L159,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun,https://w.wiki/AyWb,https://cdn.jetphotos.com/full/5/84197_1556301949.jpg,,,
A2AE06,N272BC,Bissell Inc,Bombardier Challenger 350,CL35,Civ,Mega Maid,Vacuum Cleaner,DustBuster,As Seen on TV,https://youtu.be/O7aeWQCF1jM,https://cdn.jetphotos.com/full/5/58418_1633956489.jpg,https://cdn.jetphotos.com/full/6/19923_1565053096.jpg,https://cdn.jetphotos.com/full/3/15549_1393883109.jpg,
A2AE0A,N272BG,Falcon Landing LLC,Gulfstream G550,GLF5,Civ,Elon Musk,SpaceX,Toys4Billionaires,Don't you know who I am?,https://youtu.be/bvim4rsNHkQ,https://cdn.jetphotos.com/full/6/22708_1635558526.jpg,https://cdn.jetphotos.com/full/5/97695_1559749587.jpg,,
A2AF61,N272R,Desert Air Transport,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/6/86950_1656878527.jpg,https://cdn.jetphotos.com/full/6/2357473_1688578568.jpg,https://cdn.jetphotos.com/full/6/21202_1658747042.jpg,https://cdn.jetphotos.com/full/6/66886_1673083190.jpg
A2AF86,N272SM,Reach Air Medical,AgustaWestland A.109 E Power,A109,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://reachair.com/,,,,
A2B041,N272ZZ,Big Flats LLC,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,,,,
A2B175,N27282,Sanborn Map Company,Piper PA-31,PA31,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://w.wiki/D9rY,https://cdn.jetphotos.com/full/5/46774_1603259048.jpg,,,
A2B1D5,N273CB,Private,Beechcraft T-34,T34P,Civ,I Am Old,Retired Life,Former USAF,Historic,https://w.wiki/B6WK,https://cdn.jetphotos.com/full/6/1040818_1678338597.jpg,,,
A2B211,N273EM,Draken Intl,Aero L-159A ALCA,L159,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun,https://w.wiki/AyWb,https://cdn.jetphotos.com/full/6/98707_1625130314.jpg,,,
A2B2D2,N273NE,Boston MedFlight,Eurocopter EC145,EC45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.bostonmedflight.org,https://cdn.jetphotos.com/full/5/70223_1630684081.jpg,,,
A2B560,N274AH,Charlotte Mecklenburg Hospital Authority,Pilatus PC-24,PC24,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://atriumhealth.org/medical-services/specialty-care/other-specialty-care-services/medcenter-air/fixed-wing-critical-care-transport,https://cdn.jetphotos.com/full/6/476041_1706476852.jpg,https://cdn.jetphotos.com/full/6/697289_1705579508.jpg,,
A2B5C8,N274EM,Draken Intl,Aero L-159E,L159,Civ,Aggressor Squadron,Callsign Viper,Broke The Hard Deck,Hired Gun,https://w.wiki/AyWb,https://cdn.jetphotos.com/full/5/12524_1599752227.jpg,,,
A2B6F4,N274SM,Reach Air Medical,AgustaWestland A.109 E Power,A109,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://reachair.com/,,,,
A2B8E2,N27481,Sanborn Map Company,Piper PA-31,PA31,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://w.wiki/D9rY,https://cdn.jetphotos.com/full/6/19395_1494198834.jpg,,,
A2BD72,N276GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/5/1090556_1739056919.jpg,,,
A2C129,N277GX,Global Crossing Airlines,Airbus A321 231,A321,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/5/1338566_1735070502.jpg,,,
A2C4E0,N278GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/6/1318466_1737595598.jpg,,,
A2C5AE,N278RC,Sanborn Map Company,Piper PA-31,PA31,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://w.wiki/D9rY,https://cdn.jetphotos.com/full/5/45414_1510517790.jpg,,,
A2C897,N279GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/5/696441_1714533074.jpg,,,
A2CBDB,N28CG,Corning,Bombardier CL-600-2B19,CL60,Civ,Glass Works,Apple Supplier,Bizjet,As Seen on TV,https://w.wiki/7$LE,https://cdn.jetphotos.com/full/5/85218_1628733728.jpg,,,
A2CCA7,N28LL,News Helicopter,Bell 407,B407,Civ,Eye In The Sky,Breaking News,News Chopper,As Seen on TV,https://flyhelicoptersinc.com/,,,,
A2CDE5,N28ZD,Dell USA,Bombardier Global 6000,GLEX,Civ,Laptop,Michael Dell,Order Direct,As Seen on TV,https://www.dell.com,https://cdn.jetphotos.com/full/6/15139_1622566046.jpg,https://cdn.jetphotos.com/full/6/75873_1601291917.jpg,https://cdn.jetphotos.com/full/6/31857_1593448957.jpg,
A2CE01,N280AF,Aflac,Gulfstream G280,G280,Civ,Insurance,Duck,As Seen on TV,Vanity Plate,https://www.aflac.com/about-aflac/our-company/the-aflac-duck.aspx,https://cdn.jetphotos.com/full/6/31289_1543504982.jpg,https://cdn.jetphotos.com/full/5/10568_1671392590.jpg,https://cdn.jetphotos.com/full/6/50320_1671195600.jpg,https://cdn.jetphotos.com/full/5/11627_1559698995.jpg
A2CE95,N280GD,General Dynamics Corp,Gulfstream G280,G280,Civ,Arms Company,Aerospace,Defense,As Seen on TV,https://w.wiki/Aych,https://cdn.jetphotos.com/full/6/860600_1721423545.jpg,,,
A2CEA4,N280GU,Gulfstream Aerospace Corp,Gulfstream G280,G280,Civ,Bizjets,How The Other Half Live,We Make Planes,As Seen on TV,https://www.gulfstream.com/en,https://cdn.jetphotos.com/full/6/50303_1631634907.jpg,https://cdn.jetphotos.com/full/5/44638_1619595883.jpg,https://cdn.jetphotos.com/full/6/34572_1618973201.jpg,
A2CF48,N280PH,General Motors,Gulfstream G500,GLF5,Civ,MOPAR,Cadillac,Buick,As Seen on TV,https://en.wikipedia.org/wiki/General_Motors,https://cdn.jetphotos.com/full/6/22392_1604943381.jpg,https://cdn.jetphotos.com/full/6/39511_1623873707.jpg,https://cdn.jetphotos.com/full/6/72402_1605112063.jpg,
A2CF76,N280RD,Private,DHC-1 Chipmunk 1B-2-S3,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
A2D1E7,N281CC,Cummins Engine Company,Gulfstream G280,G280,Civ,Diesel Power,P Pump,Rolling Coal,As Seen on TV,https://www.cummins.com,https://cdn.jetphotos.com/full/5/82814_1608468909.jpg,https://cdn.jetphotos.com/full/5/26289_1474735705.jpg,https://cdn.jetphotos.com/full/6/14286_1463185133.jpg,
A2D25E,N281GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/5/864173_1737726806.jpg,,,
A2D59E,N282CC,Cummins Engine Company,Gulfstream G280,G280,Civ,Diesel Power,P Pump,Rolling Coal,As Seen on TV,https://www.cummins.com,https://cdn.jetphotos.com/full/5/13803_1623613848.jpg,https://cdn.jetphotos.com/full/6/60085_1605272627.jpg,https://cdn.jetphotos.com/full/5/18989_1582819132.jpg,
A2D615,N282GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/5/996084_1734835568.jpg,,,
A2DEAD,N284UV,AAI Corp,Aerosonde MK 4.7G,DRON,Civ,ISR,Drone,Eye in the Sky,UAV,https://w.wiki/Dt5A,,,,
A2E0A8,N285BA,Bank of America,Gulfstream G280,G280,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://www.bankofamerica.com,https://cdn.jetphotos.com/full/6/74467_1640609517.jpg,https://cdn.jetphotos.com/full/5/87632_1606019624.jpg,,
A2E0FE,N285EM,Exxon Mobil Corp,Gulfstream G280,G280,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,Climate Crisis,https://xkcd.com/1732/,https://live.staticflickr.com/65535/48685849398_9a841c66e8_b.jpg,https://live.staticflickr.com/65535/50883359712_73cdd4153f_b.jpg,https://cdn.jetphotos.com/full/6/35635_1520009854.jpg,
A2E13A,N285GX,Global Crossing Airlines,Airbus A319 112,A319,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/6/734831_1736056481.jpg,,,
A2E45F,N286BA,Bank of America,Gulfstream G280,G280,Civ,Aaaaaaaand its gone,Bunch of Bankers,Scrooge McDuck,As Seen on TV,https://www.bankofamerica.com,https://cdn.jetphotos.com/full/5/37334_1631649982.jpg,,,
A2E4AC,N286EC,Entergy Services Inc,Challenger 300,CL30,Civ,Fortune 500,Electricity,Reliability? LOL,Climate Crisis,https://en.wikipedia.org/wiki/Entergy,,,,
A2EC14,N288DX,Quest Diagnostics,Embraer EMB-500,E50P,Civ,Clinical Laboratory,Diagnostic Testing,Drug Testing,As Seen on TV,https://w.wiki/CuKh,https://cdn.jetphotos.com/full/5/595342_1680590047.jpg,https://cdn.jetphotos.com/full/5/95755_1654044330.jpg,,
A2F016,N289GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/6/333414_1730879235.jpg,,,
A2F328,N29AG,Nutrien,Cessna Citation Sovereign,C680,Civ,Potash,Phosphate,Fertilizer,As Seen on TV,https://www.nutrien.com/,https://cdn.jetphotos.com/full/5/11716_1555818537.jpg,https://live.staticflickr.com/65535/52267928289_7ee2df4ecd_o.jpg,https://live.staticflickr.com/65535/51427472704_432868da74_o.jpg,https://live.staticflickr.com/65535/52690172397_5c3a94834f_o.jpg
A2F434,N29M,Bluesky Geospatial,Beechcraft E90 King Air,BE9L,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://bluesky-world.us/,https://cdn.jetphotos.com/full/1/23109_1120684654.jpg,,,
A2F4E5,N29UB,Jared Isaacman,MIG-29UB,MG29,Civ,Too Much Money,You Can't See Me,Aaaaaaaand It's Gone,Zoomies,https://w.wiki/3ADz,https://cdn.jetphotos.com/full/5/396314_1713315336.jpg,https://cdn.jetphotos.com/full/5/1474078_1713132754.jpg,https://cdn.jetphotos.com/full/5/1238784_1713081492.jpg,https://cdn.jetphotos.com/full/5/994697_1705087264.jpg
A2F5B7,N290CL,Dallas Cowboys,Bombardier BD-100 Challenger,CL30,Civ,NFL,The Other Football,America's Team,Football,https://w.wiki/_zK2F,https://cdn.jetphotos.com/full/6/71381_1570206941.jpg,https://cdn.jetphotos.com/full/6/82778_1605494150.jpg,https://cdn.jetphotos.com/full/6/36013_1605662000.jpg,https://cdn.jetphotos.com/full/5/96564_1639858618.jpg
A2F9DD,N291GX,Global Crossing Airlines,Airbus A320 214,A320,Civ,Guantanamo,GTMO,Offshore Detention,Hired Gun,https://w.wiki/CzEu,https://cdn.jetphotos.com/full/5/1234255_1737161942.jpg,,,
A2FAD1,N291SR,L-3 Harris,Bombardier Global 6500,GLEX,Civ,Surveillance,ISR,Project ATHENA,Oxcart,https://w.wiki/Az3n,https://cdn.plnspttrs.net/12273/n291sr-l3harris-technologies-bombardier-global-6500-bd-700-1a10_PlanespottersNet_1644228_9ff52e964e_o.jpg,https://www.scramble.nl/images/news/2023/september/US_Army_ISR_Global_6500_credit_L3_Harris.jpg,,
A30243,N293SV,Mercy St Vincent Medical Center,Eurocopter AS365 N2 Dauphin,AS65,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.mercy.com/,,,,
A3026F,N293UP,United Parcel Service,MD-11,MD11,Civ,You Came Here In That Thing,Flying Rust Bucket,Nope Mobile,You came here in that thing?,https://www.ups.com/gb/en/Home.page,https://cdn.jetphotos.com/full/5/54556_1632687851.jpg,https://cdn.jetphotos.com/full/5/18400_1626314320.jpg,https://cdn.jetphotos.com/full/6/20447_1626092111.jpg,
A30D3F,N296RD,AAI Corp,Aerosonde MK 4.7G,DRON,Civ,ISR,Drone,Eye in the Sky,UAV,https://w.wiki/Dt5A,,,,
A30FE0,N297EA,Erickson Aero Tanker,McDonnell Douglas DC-9 87,MD87,Civ,Fire Bomber,Air Attack,Wildfire,Aerial Firefighter,http://www.eatanker.com/,https://cdn.jetphotos.com/full/6/47446_1652560092.jpg,https://cdn.jetphotos.com/full/6/41089_1641533495.jpg,https://cdn.jetphotos.com/full/5/89746_1626966079.jpg,
A31AA0,N3A,Goodyear Tire & Rubber Company,Zeppelin LZ NO7-101,SHIP,Civ,Vulcanization,Blimp,Tires,As Seen on TV,https://w.wiki/4$EU,,,,
A31AE0,N3CP,Pfizer,Gulfstream G650 ER,GLF6,Civ,Vaccines Save Lives,Medicines,Biotechnology,As Seen on TV,https://www.pfizer.com,https://upload.wikimedia.org/wikipedia/commons/7/7d/N3CP_%2833914516041%29.jpg,https://cdn.jetphotos.com/full/6/25518_1602523064.jpg,https://cdn.jetphotos.com/full/5/52799_1581462131.jpg,
A31BDE,N3NT,Spur Aviation Services,Rockwell Turbo Commander 690D,AC90,Civ,Flying Fire Extinguisher,Air Attack,Wildfire,Aerial Firefighter,https://www.spuraviationservices.com,https://cdn.jetphotos.com/full/5/757527_1723169234.jpg,,,
A31BE8,N3PC,Paul Crouch,Bombardier Global 6000,GLEX,Civ,Jesus He Knows Me,Church Of Private Jets,Send NO Money,Jesus he Knows me,https://rationalwiki.org/wiki/Main_Page,https://cdn.jetphotos.com/full/5/76434_1625028107.jpg,https://cdn.jetphotos.com/full/5/10947_1625027985.jpg,https://cdn.jetphotos.com/full/6/61948_1527785863.jpg,
A31D7D,N30FG,Comanche Warbirds,Grumman F6F-3 Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,https://cdn.jetphotos.com/full/1/16335_1244393652.jpg,,,
A31D98,N30GJ,Publix Supermarkets,Learjet 60,LJ60,Civ,Grocery Store,Food,Where Shopping is a Pleasure,As Seen on TV,https://www.publix.com/,https://cdn.jetphotos.com/full/5/53633_1640496426.jpg,https://cdn.jetphotos.com/full/5/71768_1458541192.jpg,https://cdn.jetphotos.com/full/6/62960_1640460695.jpg,https://cdn.jetphotos.com/full/6/71470_1460715747.jpg
A31DAE,N30HF,HALO-Flight Inc,Bell 407,B407,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://haloflight.org/,https://live.staticflickr.com/3598/3431932326_5f524ff8f3_z.jpg,https://live.staticflickr.com/3233/2821315367_b67b33c902_w.jpg,,
A31E09,N30LX,Lockheed Martin Corp,Grumman GIII,GLF3,Civ,Bizjet,Skunk Works,Kelly Johnson,As Seen on TV,https://en.wikipedia.org/wiki/Skunk_Works,,,,
A31E60,N30QJ,Johnson & Johnson,Gulfstream G600,GA6C,Civ,One Shot,Baby Powder,Cancer Talcum,As Seen on TV,https://w.wiki/Az5x,https://cdn.jetphotos.com/full/6/370014_1703099785.jpg,,,
A31E86,N30RX,Reach Air Medical,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://reachair.com,https://cdn.jetphotos.com/full/6/49966_1629344143.jpg,,,
A31F52,N300A,Exxon Mobil Corp,Gulfstream G550,GLF5,Civ,Oil Spill,Man Made Climate Change,Climate Crisis,Climate Crisis,https://xkcd.com/1732/,https://cdn.jetphotos.com/full/5/71025_1418052840.jpg,https://cdn.jetphotos.com/full/6/28193_1579548249.jpg,https://cdn.jetphotos.com/full/5/34477_1451166912.jpg,
A31F71,N300BF,Basler Airlines,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/5/49860_1612619558.jpg,,,
A32022,N300JH,Fly Jive Fly,North American T-28B Trojan,T28,Civ,Basic Trainer,Radial Engine,Historic,Historic,https://w.wiki/CmFH,https://cdn.jetphotos.com/full/5/1837806_1735754163.jpg,https://cdn.jetphotos.com/full/6/1084139_1720757381.jpg,https://cdn.jetphotos.com/full/6/88885_1608004711.jpg,https://cdn.jetphotos.com/full/5/77442_1608394070.jpg
A32136,N300VJ,Meridian Leasing II,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool,https://w.wiki/B3L6,https://cdn.jetphotos.com/full/6/1421915_1719634194.jpg,,,
A32346,N301CL,Win Aviation,de Havilland DHC-6-200 Twin Otter,DHC6,Civ,Para Ops Training,Military Contractor,Hired Gun,Perfectly Serviceable Aircraft,https://w.wiki/8p5d,https://cdn.jetphotos.com/full/6/2522922_1706969475.jpg,https://cdn.jetphotos.com/full/5/2333882_1738271931.jpg,,
A32456,N301PH,PHI Health,Eurocopter EC135 P2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.phiairmedical.com/,https://cdn.jetphotos.com/full/6/32727_1635858603.jpg,https://cdn.jetphotos.com/full/5/81879_1631176274.jpg,https://cdn.jetphotos.com/full/6/56189_1601867461.jpg,
A324A9,N301SR,Essar Shipping and Logistics,Boeing 737-BBJ,B737,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis,https://xkcd.com/1732,https://cdn.jetphotos.com/full/5/20605_1634493881.jpg,https://cdn.jetphotos.com/full/6/19028_1633975318.jpg,https://cdn.jetphotos.com/full/5/13793_1632577391.jpg,
A3276A,N302GV,Seven Bar Aviation,Embraer Phenom 300,E55P,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.7bar.com/,https://cdn.jetphotos.com/full/6/92544_1644712192.jpg,https://cdn.jetphotos.com/full/5/21364_1634696779.jpg,https://cdn.jetphotos.com/full/5/69461_1579060225.jpg,
A3280D,N302PH,PHI Health,Eurocopter EC135 P2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.phiairmedical.com/,https://photos.flightaware.com/photos/retriever/e5e3478f6c693c3d7f5f02a411e4c78561428599,https://photos.flightaware.com/photos/retriever/df7d60b0e8227f11e95076bffce08d213a9efe71,,
A3284B,N302RV,REVA Air Ambulance,Learjet 45,LJ45,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.flyreva.com/,https://cdn.jetphotos.com/full/5/56030_1661625073.jpg,,,
A32BC4,N303PH,PHI Health,Eurocopter EC135 P2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.phiairmedical.com/,https://cdn.jetphotos.com/full/5/80670_1587491325.jpg,https://photos.flightaware.com/photos/retriever/b58a0fcaf36b0c73386685acafb6fc6f89c208b3,https://photos.flightaware.com/photos/retriever/1158fefdc2e0dfc9862f3c5da02f5baa8c558ae5,https://photos.flightaware.com/photos/retriever/33a3e235f160ba3676e98dac2d73306c889a1622
A32D61,N3034F,Private,DHC-1 Chipmunk 22,DHC1,Civ,Air Experience Flight,Jump Johnny Jump,Air Training Corps,Jump Johnny Jump,https://youtu.be/JMz_gONS8X0,,,,
A32ED8,N304GV,Seven Bar Aviation,Embraer Phenom 300,E55P,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.7bar.com/,https://cdn.jetphotos.com/full/6/11969_1567210643.jpg,https://cdn.jetphotos.com/full/5/99041_1539807333.jpg,,
A32F7B,N304PH,PHI Health,Eurocopter EC135 P2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.phiairmedical.com/,https://photos.flightaware.com/photos/retriever/214a60dc924206076852fee097741728082f0f72,https://cdn.jetphotos.com/full/5/48097_1663562742.jpg,https://photos.flightaware.com/photos/retriever/6df3dec06c927d142ffeeeeacc3e21206b604ca5,https://photos.flightaware.com/photos/retriever/8621b87932b03954c5a6e8c1160f26ecba21993e
A3301A,N304VS,Calspan Corporation,Learjet 25G,LJ25,Civ,Adversary Simulator,Specialist,Shapeshifter,Hired Gun,https://www.calspan.com,https://cdn.jetphotos.com/full/6/97100_1549205919.jpg,https://cdn.jetphotos.com/full/6/53359_1465150079.jpg,https://cdn.jetphotos.com/full/5/26406_1464994757.jpg,
A33332,N305PH,PHI Health,Eurocopter EC135 P2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.phiairmedical.com/,https://cdn.jetphotos.com/full/6/597286_1693791850.jpg,https://photos.flightaware.com/photos/retriever/5f51eac0aa88bbe0b4bdd2f719ced17c413a7a92,https://photos.flightaware.com/photos/retriever/a34158be87f23b2b865decd6ca80bedee24f534c,https://photos.flightaware.com/photos/retriever/5eb24d6276cbefec28f85332a68f9aa4be360867
A335B4,N306AZ,Warrior Notes Ministry,Embraer Phenom 300,E55P,Civ,Deus Vult,Church Of Private Jets,Send NO Money,Jesus he Knows me,https://www.warriornotesschool.com/,https://cdn.jetphotos.com/full/6/73834_1633399084.jpg,,,
A33977,N307BL,TBL Air,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool,https://w.wiki/B3L6,,,,
A339C2,N307EL,Eli Lilly & Co,Gulfstream G500,GA5C,Civ,Pharmaceutical,Polio Vaccine,Insulin,As Seen on TV,https://en.wikipedia.org/wiki/Eli_Lilly_and_Company,https://cdn.jetphotos.com/full/5/81891_1637197620.jpg,https://3.bp.blogspot.com/-pZoNsXB70Bc/XLL3smnTwHI/AAAAAAAADsY/mHz38j81VTMQhdvGQ1lFB4OrXShcGiqxACLcBGAs/s1600/zz%2Bblog%2Bn311el3.jpg,,
A33A12,N307HR,Seminole Tribe of Florida,Gulfstream G280,G280,Civ,The Gambler,The House Always Wins,Snake Eyes,As Seen on TV,https://www.seminolehardrockhollywood.com/,https://cdn.jetphotos.com/full/6/52448_1666546491.jpg,https://cdn.jetphotos.com/full/6/789581_1734201474.jpg,https://cdn.jetphotos.com/full/5/872425_1710375491.jpg,https://cdn.jetphotos.com/full/5/19010_1667053347.jpg
A33AFF,N307TC,Travis County Emergency Services,Leonardo AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://en.wikipedia.org/wiki/Travis_County_STAR_Flight,,,,
A33D79,N308EL,Eli Lilly & Co,Gulfstream G500,GA5C,Civ,Pharmaceutical,Polio Vaccine,Insulin,As Seen on TV,https://en.wikipedia.org/wiki/Eli_Lilly_and_Company,https://cdn.jetphotos.com/full/5/82735_1649188435.jpg,https://photos-e1.flightcdn.com/photos/retriever/daee1f88e310193aa0f1372a3f4e63d3c1c0efcd,https://photos-e1.flightcdn.com/photos/retriever/1a0a583882d675b41d56725b1a6355d751e52600,https://live.staticflickr.com/65535/51053087612_0548e84496_b.jpg
A33DB4,N308GV,Seven Bar Aviation,Embraer Phenom 300,E55P,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.7bar.com/,https://cdn.jetphotos.com/full/5/36169_1642141009.jpg,https://cdn.jetphotos.com/full/6/96967_1638473637.jpg,https://cdn.jetphotos.com/full/5/47864_1589156363.jpg,
A33E22,N308ME,Air Methods,Eurocopter EC135 T2,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://www.airmethods.com/,https://cdn.jetphotos.com/full/6/74921_1654268603.jpg,https://cdn.jetphotos.com/full/6/13096_1534649562.jpg,,
A33EB6,N308TC,Travis County Emergency Services,Leonardo AW.169,A169,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://en.wikipedia.org/wiki/Travis_County_STAR_Flight,https://cdn.jetphotos.com/full/5/2726008_1693444493.jpg,https://cdn.jetphotos.com/full/5/1699000_1693225825.jpg,https://cdn.jetphotos.com/full/6/90968_1671326049.jpg,https://cdn.jetphotos.com/full/6/87720_1664327663.jpg
A33F02,N308WD,W Diamong Aviation,Cirrus Jet Vision SF50,SF50,Civ,Safe Return,CAPS,Backpack Tadpole V-Jet,Joe Cool,https://w.wiki/B3L6,,,,
A3452D,N31HF,HALO-Flight Inc,Bell 407,B407,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://haloflight.org/,,,,
A345AF,N31NL,Private,Pitts Special S-2B,PTS2,Civ,Biplane,Do A Barrel Roll,Aerobatics,Joe Cool,https://w.wiki/Diwz,https://cdn.jetphotos.com/full/6/48125_1537626507.jpg,https://cdn.jetphotos.com/full/6/69326_1495288893.jpg,,
A345B9,N31NW,MARC,Piper PA-31 Navajo C,PA31,Civ,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,http://www.marcflightservices.com/aircraft.html,https://cdn.jetphotos.com/full/2/63564_1309885131.jpg,https://cdn.plnspttrs.net/41374/n31nw-labcorp-piper-pa-31-350-navajo-chieftain_PlanespottersNet_1441307_a5930c7453_o.jpg,,
A345EA,N31QV,Moonrise Soaring,Schleicher ASH 31 MI,AS31,Civ,Where Is The Engine,Glider,All About that Wingspan,Distinctive,https://w.wiki/DmTL,,,,
A34605,N31RX,Reach Air Medical,Eurocopter EC135,EC35,Civ,Air Ambo,Medical Evac,Saving Lives,Flying Doctors,https://reachair.com,https://cdn.jetphotos.com/full/6/86969_1521254353.jpg,https://cdn.jetphotos.com/full/6/65750_1414300607.jpg,,
A346D8,N310AG,Gordon P Getty,Boeing 737NG-BBJ2,B738,Civ,Man Made Climate Change,Boeing Business Jet,Climate Crisis,Climate Crisis,https://xkcd.com/1732/,https://cdn.jetphotos.com/full/6/38856_1594182706.jpg,https://www.superyachtfan.com/wp-content/uploads/2020/12/N310AG-B737-BBJ-Getty-5.jpg,,
