$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
AE4CF7,2714,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/10982_1467979467.jpg,https://www.airteamimages.com/pics/247/247389_big.jpg,,
AE4AE5,2713,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/6/56800_1628661746.jpg,https://cdn.jetphotos.com/full/5/21938_1550882322.jpg,https://cdn.jetphotos.com/full/5/52948_1530132209.jpg,
AE4AE4,2712,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Elizabeth City,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/79953_1642183504.jpg,https://live.staticflickr.com/866/39260276050_57a2c0297e_h.jpg,https://live.staticflickr.com/886/39260274570_bdb2f110ae_h.jpg,
AE4AE3,2711,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/65829_1538198374.jpg,https://pbs.twimg.com/media/EkvDJsxVoAASBTX?format=jpg&name=small,https://i.pinimg.com/originals/cc/0c/1a/cc0c1ad6c9e05ec0f86e7ea347e56619.jpg,
AE4AE2,2710,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/6/44287_1524948435.jpg,https://www.airhistory.net/photos/0182832.jpg,https://imgproc.airliners.net/photos/airliners/5/8/7/5470785.jpg,
AE4AE1,2709,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/79553_1536390506.jpg,https://cdn.jetphotos.com/full/6/95423_1568288066.jpg,https://cdn.jetphotos.com/full/6/20165_1589133480.jpg,
AE4AE0,2708,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/34762_1632634511.jpg,,,
AE4ADF,2707,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://www.aerialvisuals.ca/Airframe/Gallery/0/118/0000118385.jpg,,,
AE2731,2706,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/98816_1587096524.jpg,https://live.staticflickr.com/65535/51188460598_1050f736e5_h.jpg,https://imgproc.airliners.net/photos/airliners/5/5/7/4026755.jpg?v=v4a991eb21c5,
AE2730,2705,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://chuckhillscgblog.files.wordpress.com/2021/09/c-27j.jpg,,,
AE272E,2703,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Sacramento,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/5/33622_1598055600.jpg,https://cdn.jetphotos.com/full/5/18233_1573405735.jpg,https://www.airhistory.net/photos/0348976.jpg,
AE2126,2702,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Search And Rescue,Elizabeth City,Oxcart,https://www.uscg.mil/,https://cdn.jetphotos.com/full/6/21579_1644294779.jpg,,,
A4C859,N407TP,United States Department Of Justice (DOJ),Bell 407,B407,Gov,US Dept Of Justice,Covert,Surveillance,Oxcart,https://www.justice.gov,https://www.airport-data.com/images/aircraft/001/267/001267109.jpg,,,
A35AEB,N315RR,United States Department Of Justice (DOJ),Bell 407,B407,Gov,US Dept Of Justice,Covert,Surveillance,Oxcart,https://www.justice.gov,https://photos-e1.flightcdn.com/photos/retriever/e8068a2104777da22841b8e45856bf2e874f5635,,,
AC06F0,N874TW,United States Department Of Justice (DOJ),Boeing 757,B752,Gov,US Dept Of Justice,Covert,Surveillance,Oxcart,https://www.justice.gov,https://cdn.jetphotos.com/full/5/77595_1591898392.jpg,https://cdn.jetphotos.com/full/6/36894_1589223025.jpg,https://cdn.jetphotos.com/full/5/73325_1580416784.jpg,
A04ECF,N119NA,United States Department Of Justice (DOJ),Boeing 757,B752,Gov,US Dept Of Justice,Covert,Surveillance,Oxcart,https://www.justice.gov,https://cdn.jetphotos.com/full/5/27298_1636310731.jpg,https://cdn.jetphotos.com/full/6/91795_1626626758.jpg,https://cdn.jetphotos.com/full/6/43099_1624981296.jpg,
A9A74E,N721AL,Us Dept Of Justice (DOJ),DHC-8-402Q,DH8D,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,https://cdn.jetphotos.com/full/6/14874_1637939642.jpg,https://cdn.jetphotos.com/full/5/81240_1637476391.jpg,https://cdn.jetphotos.com/full/5/25218_1637380090.jpg,
AD8888,N971N,Worldwide Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,https://cdn.jetphotos.com/full/5/32301_1634097627.jpg,https://cdn.jetphotos.com/full/6/44351_1622435405.jpg,https://cdn.jetphotos.com/full/5/11218_1617370841.jpg,
AD7EE5,N969PL,Worldwide Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,https://cdn.jetphotos.com/full/5/35405_1508757277.jpg,https://cdn.jetphotos.com/full/3/58667_1386027331.jpg,https://cdn.jetphotos.com/full/1/17642_1280871664.jpg,
A32309,N301A,Worldwide Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,https://cdn.jetphotos.com/full/5/96216_1630038019.jpg,https://cdn.jetphotos.com/full/6/87979_1610726844.jpg,https://cdn.jetphotos.com/full/5/58373_1604985933.jpg,
A1B021,N208EB,Worldwide Aircraft Leasing (DOJ),Cessna 208B Caravan,C208,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,,,,
AB371B,AB371B,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,,,,
A2440B,N245RB,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,,,,
A22AEF,N239LF,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,,,,
A21FBC,N236KS,Worldwide Aircraft Leasing Corp (DOJ),Cessna 206H Stationair,C206,Gov,US Dept Of Justice,Eye In The Sky,Surveillance,Oxcart,https://www.justice.gov,,,,
7AA759,B-4188,China Geological Survey,Learjet 35A,LJ35,Gov,Aerial Survey,Measuring Stick,Rock Lobster,Ptolemy would be proud,https://en.cgs.gov.cn,https://cdn.jetphotos.com/full/6/44969_1631188967.jpg,https://cdn.jetphotos.com/full/5/59303_1614200146.jpg,https://cdn.jetphotos.com/full/6/36179_1539083696.jpg,
7BD2FA,B-4185,China Geological Survey,Learjet 36A,LJ35,Gov,Aerial Survey,Measuring Stick,Rock Lobster,Ptolemy would be proud,https://en.cgs.gov.cn,https://cdn.jetphotos.com/full/5/77360_1614443427.jpg,https://cdn.jetphotos.com/full/5/78253_1595507626.jpg,https://cdn.jetphotos.com/full/5/64614_1593589530.jpg,
78C4A2,B-4184,China Geological Survey,Learjet 36A,LJ35,Gov,Aerial Survey,Measuring Stick,Rock Lobster,Ptolemy would be proud,https://en.cgs.gov.cn,https://cdn.jetphotos.com/full/6/18445_1591417756.jpg,https://cdn.jetphotos.com/full/6/29851_1564142288.jpg,,
39016D,F-GALN,Institut National Geographique,B200 Super King Air,BE20,Gov,Aerial Survey,Measuring Stick,Trundle Wheel,Ptolemy would be proud,https://www.ign.fr,https://cdn.jetphotos.com/full/5/73184_1407778850.jpg,https://cdn.jetphotos.com/full/4/70062_1318352824.jpg,https://cdn.jetphotos.com/full/2/42112_1220625582.jpg,
343517,EC-LJN,Instituto Cartografico de Catalunya,B200GT Super King Air,BE20,Gov,Geodesy,Aerial Cartography,Spacial Data,Ptolemy would be proud,https://www.icgc.cat/,https://cdn.jetphotos.com/full/6/89273_1638651112.jpg,https://cdn.jetphotos.com/full/5/62330_1638479643.jpg,https://cdn.jetphotos.com/full/6/55255_1629143193.jpg,
342087,EC-IRV,Instituto Cartografico de Catalunya,Cessna 208 B,C208,Gov,Geodesy,Aerial Cartography,Spacial Data,Ptolemy would be proud,https://www.icgc.cat/,https://cdn.jetphotos.com/full/5/65256_1644433396.jpg,https://cdn.jetphotos.com/full/6/90132_1643665610.jpg,https://cdn.jetphotos.com/full/6/20979_1638479399.jpg,
A9025B,N68RF,NOAA,B350ER Super King Air,B350,Gov,Weather Recon,Emergency Response,Storm Chaser,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/5/67526_1588261919.jpg,https://cdn.jetphotos.com/full/6/63893_1537153142.jpg,https://cdn.jetphotos.com/full/5/20572_1516450401.jpg,
A8DADC,N67RF,NOAA,B350ER Super King Air,B350,Gov,Weather Recon,Emergency Response,Storm Chaser,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/6/97216_1613876417.jpg,,,
A74D8D,N57RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Weather Recon,Snow Measurement,Storm Chaser,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/5/75297_1593656969.jpg,https://cdn.jetphotos.com/full/6/87608_1588445176.jpg,https://cdn.jetphotos.com/full/6/45494_1560014332.jpg,
A7260E,N56RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Weather Recon,Snow Measurement,Storm Chaser,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/5/80598_1620526678.jpg,https://cdn.jetphotos.com/full/6/97998_1619588525.jpg,https://cdn.jetphotos.com/full/5/84387_1618661693.jpg,
A5E7BD,N48RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Weather Recon,Snow Measurement,Storm Chaser,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/6/72920_1639853020.jpg,https://cdn.jetphotos.com/full/6/12279_1639708010.jpg,https://cdn.jetphotos.com/full/6/81216_1635349121.jpg,
A598BF,N46RF,NOAA,DHC-6 Twin Otter 300,DHC6,Gov,Weather Recon,Snow Measurement,Storm Chaser,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/6/60694_1629239256.jpg,https://cdn.jetphotos.com/full/6/14360_1620401573.jpg,https://cdn.jetphotos.com/full/5/12608_1609811328.jpg,
A60F3C,N49RF,NOAA,Gulfstream G-IV SP,GLF4,Gov,Gonzo,Cyclone Research,Hurricane Hunter,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/6/75476_1616008001.jpg,https://cdn.jetphotos.com/full/6/96042_1609812452.jpg,https://cdn.jetphotos.com/full/6/89060_1581023625.jpg,
A52242,N43RF,NOAA,Lockheed WP-3D Orion,P3,Gov,Miss Piggy,Cyclone Research,Hurricane Hunter,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/6/27861_1635908337.jpg,https://cdn.jetphotos.com/full/6/72013_1629612280.jpg,https://cdn.jetphotos.com/full/5/49417_1626837537.jpg,
A4FAC3,N42RF,NOAA,Lockheed WP-3D Orion,P3,Gov,Kermit,Cyclone Research,Hurricane Hunter,Ptolemy would be proud,https://youtu.be/pllRW9wETzw,https://cdn.jetphotos.com/full/5/80797_1626045028.jpg,https://cdn.jetphotos.com/full/5/75544_1621750047.jpg,https://cdn.jetphotos.com/full/6/86477_1616371242.jpg,
7C446E,VH-NSW,State of NSW Spatial Services,Cessna 421 Golden Eagle,C421,Gov,Planes with friggin lasers,Government,Pew Pew Pew,Ptolemy would be proud,https://www.spatial.nsw.gov.au/,https://s3.eu-west-2.amazonaws.com/abpic-media-eu-production/pictures/full_size_0508/1771876-large.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/NSW_Department_of_Lands%2C_operated_by_Bathurst_Aircraft_Maintenance_Centre%2C_%28VH-NSW%29_Cessna_421C_Golden_Eagle_taxiing_at_Wagga_Wagga_Airport.jpg/800px-NSW_Department_of_Lands%2C_operated_by_Bathurst_Aircraft_Maintenance_Centre%2C_%28VH-NSW%29_Cessna_421C_Golden_Eagle_taxiing_at_Wagga_Wagga_Airport.jpg,https://cdn.jetphotos.com/full/6/80955_1622803660.jpg,
A32155,N300WQ,Woolpert,B300 Super King Air,BE30,Gov,Planes with friggin lasers,Government,Pew Pew Pew,Ptolemy would be proud,https://woolpert.com/services/lidar/,https://cdn.jetphotos.com/full/6/67321_1636662386.jpg,https://cdn.jetphotos.com/full/6/75921_1630467980.jpg,,
A4C47F,N406SD,Woolpert,Cessna F406 Caravan II,F406,Gov,Planes with friggin lasers,Government,Pew Pew Pew,Ptolemy would be proud,https://woolpert.com/services/lidar/,https://cdn.jetphotos.com/full/6/92346_1548009358.jpg,https://cdn.jetphotos.com/full/6/75811_1530574516.jpg,,
4B0EA6,HB-FOG,Armasuisse,Pilatus PC-12 Eagle,PC12,Gov,Defense Procurement,Test Flight,Calibration,Quango,https://www.ar.admin.ch/en/home.html,https://cdn.jetphotos.com/full/5/87581_1602015499.jpg,https://cdn.jetphotos.com/full/6/31526_1594640393.jpg,https://cdn.jetphotos.com/full/5/58706_1485127293.jpg,
4B0D6D,HB-FCF,Armasuisse,Pilatus PC-6 B1-H2,PC6T,Gov,Defense Procurement,Test Flight,Calibration,Quango,https://www.ar.admin.ch/en/home.html,https://cdn.jetphotos.com/full/6/72126_1585991406.jpg,https://cdn.jetphotos.com/full/5/11528_1548255484.jpg,https://cdn.jetphotos.com/full/5/47945_1524767167.jpg,
503DAF, LY-VEW,United Nations,Airbus A320-214,A320,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,,,,
503DAC,LY-VEN,United Nations,Airbus A320-233,A320,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/84397_1620811161.jpg,https://cdn.jetphotos.com/full/6/11656_1618680151.jpg,https://cdn.jetphotos.com/full/5/43369_1599796306.jpg,
343282,EC-KUL,United Nations,ATR 72-500,AT75,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/46583_1616262530.jpg,https://cdn.jetphotos.com/full/5/63913_1612724179.jpg,https://cdn.jetphotos.com/full/5/63913_1612724179.jpg,
0082C0,ZS-BAL,United Nations,BAe 125,H25B,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,,,,
0097DB,ZS-JAG,United Nations,Beechcraft 1900D,B190,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/50866_1635271453.jpg,https://cdn.jetphotos.com/full/5/21225_1631731867.jpg,https://cdn.jetphotos.com/full/6/75598_1631304956.jpg,
04000E,ET-ALJ,United Nations,Boeing 767-ER,B763,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/40984_1641825442.jpg,https://cdn.jetphotos.com/full/6/83962_1639517851.jpg,https://cdn.jetphotos.com/full/5/43192_1639430366.jpg,
3C5829,D-AFAI,United Nations,Bombardier Challenger 604,CL60,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/34414_1638889525.jpg,https://cdn.jetphotos.com/full/6/84610_1637847953.jpg,https://cdn.jetphotos.com/full/5/10794_1636204308.jpg,
C058DE,C-GHQZ,United Nations,DHC-8-100,DH8A,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/91659_1613822436.jpg,https://cdn.jetphotos.com/full/5/73395_1612371169.jpg,https://cdn.jetphotos.com/full/5/74749_1612387038.jpg,
C04605,C-GANK,United Nations,DHC-8-100,DH8A,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/87412_1488135390.jpg,https://cdn.jetphotos.com/full/5/49248_1448909060.jpg,https://cdn.jetphotos.com/full/5/78314_1448305333.jpg,
4D2032,9H-AFD,United Nations,DHC-8-300,DH8C,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/31781_1606764622.jpg,https://cdn.jetphotos.com/full/6/45861_1599224548.jpg,https://cdn.jetphotos.com/full/5/35914_1596792324.jpg,
04C063,5Y-BVZ,United Nations,Embraer ERJ-135LR,E135,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,,,,
A2C5CE,5Y-RYN,United Nations,Embraer ERJ-145,E145,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/67269_1641466462.jpg,https://cdn.jetphotos.com/full/5/93075_1640973474.jpg,https://cdn.jetphotos.com/full/6/49839_1639369764.jpg,
04C1E3,5Y-CRZ,United Nations,Embraer ERJ-145LR,E145,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,,,,
00870E,ZS-ATD,United Nations,LET L-410 UVP-E,L410,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/95207_1641833002.jpg,https://cdn.jetphotos.com/full/6/87779_1640012855.jpg,https://cdn.jetphotos.com/full/6/99283_1638971332.jpg,
00871C,ZS-CRJ,United Nations,Mitsubushi CRJ-100ER,CRJ1,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/12397_1567867828.jpg,https://cdn.jetphotos.com/full/6/42952_1504196466.jpg,https://cdn.jetphotos.com/full/5/30054_1472500789.jpg,
C05F00,C-GJZJ,United Nations,Mitsubushi CRJ-200ER,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/39390_1584950917.jpg,https://cdn.jetphotos.com/full/5/61368_1539979707.jpg,https://cdn.jetphotos.com/full/6/24089_1520716360.jpg,
C05C32,F-GIXT,United Nations,Mitsubushi CRJ-200ER,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/93303_1641539755.jpg,https://cdn.jetphotos.com/full/5/44890_1631609758.jpg,https://cdn.jetphotos.com/full/5/98495_1631397607.jpg,
C05C30,C-GIXR,United Nations,Mitsubushi CRJ-200ER,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/3/66570_1359065712.jpg,https://cdn.jetphotos.com/full/3/82222_1356450421.jpg,https://cdn.jetphotos.com/full/3/12425_1353591100.jpg,
C03DE2,C-FXLH,United Nations,Mitsubushi CRJ-200LR,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/15706_1568330748.jpg,https://cdn.jetphotos.com/full/5/68158_1565992038.jpg,https://cdn.jetphotos.com/full/5/49832_1563133683.jpg,
C03D75,C-FXHC,United Nations,Mitsubushi CRJ-200LR,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/68530_1610048330.jpg,https://cdn.jetphotos.com/full/6/93070_1604848208.jpg,https://cdn.jetphotos.com/full/6/79665_1579803931.jpg,
C03C69,C-FWWU,United Nations,Mitsubushi CRJ-200LR,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/18387_1485979579.jpg,https://cdn.jetphotos.com/full/5/20239_1483475158.jpg,https://cdn.jetphotos.com/full/6/83480_1483138313.jpg,
C021CE,C-FMUV,United Nations,Mitsubushi CRJ-200LR,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/6/45804_1629565138.jpg,https://cdn.jetphotos.com/full/6/34300_1629501270.jpg,https://cdn.jetphotos.com/full/6/63844_1629496601.jpg,
C01FFD,C-FMCY,United Nations,Mitsubushi CRJ-200LR,CRJ2,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,,,,
5082FA,UR-ELQ,United Nations,Saab 340B,SF34,Gov,United Nations,World Police,International Peace,Quango,https://www.un.org/en,https://cdn.jetphotos.com/full/5/41332_1588866670.jpg,https://cdn.jetphotos.com/full/5/90739_1539703646.jpg,https://cdn.jetphotos.com/full/5/42462_1501097969.jpg,
ACD958,N927NA,NASA,WB-57F Canberra,WB57,Gov,Sce To Aux,High Altitude,Boneyard Survivor,Radiohead,https://www.airspacemag.com/flight-today/mission-resurrected-180970371,https://cdn.jetphotos.com/full/6/92902_1533168023.jpg,https://cdn.jetphotos.com/full/6/91642_1492461356.jpg,https://cdn.jetphotos.com/full/5/84345_1459793455.jpg,
ADFDF9,92-9000,US Government,Boeing VC25A,B742,Gov,Air Force One,Government,POTUS,Radiohead,https://en.wikipedia.org/wiki/Boeing_VC-25,https://live.staticflickr.com/65535/47643635931_0b1aa4fe50_k.jpg,https://photos-e1.flightcdn.com/photos/retriever/bbea3a6ea0da2dc811e44914a4ee9ea0088695f2,https://cdn.jetphotos.com/full/6/37074_1654795416.jpg,
ADFDF8,82-8000,US Government,Boeing VC25A,B742,Gov,Air Force One,Government,POTUS,Radiohead,https://en.wikipedia.org/wiki/Boeing_VC-25,https://live.staticflickr.com/65535/50932234733_803b309f54_k.jpg,https://live.staticflickr.com/65535/50278461216_61d15e45de_3k.jpg,https://live.staticflickr.com/65535/48009773068_aeb6d959a4_b.jpg,
406BC6,G-XXEC,The Kings Helicopter flight,AgustaWestland AW.109,A109,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://live.staticflickr.com/65535/48054859286_180c9f5130_k.jpg,https://live.staticflickr.com/5835/21262902132_ddb818f9e7_k.jpg,https://live.staticflickr.com/1696/25241631073_97313440df_k.jpg,
406004,G-XXED,The Kings Helicopter flight,Sikorsky S-76 C,S76,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://live.staticflickr.com/65535/49676685878_f0edc7f309_b.jpg,https://cdn.jetphotos.com/full/6/34549_1600191269.jpg,,
405FE9,G-XXEB,The Kings Helicopter flight,Sikorsky S-76 C,S76,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://live.staticflickr.com/1531/24830296109_6046dffe03_k.jpg,https://live.staticflickr.com/65535/51955249134_98403607a0_k.jpg,https://cdn.jetphotos.com/full/6/55870_1467033397.jpg,
406F50,GZ-100,The Royal Squadron,AgustaWestland AW.109,A109,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://live.staticflickr.com/905/26750810907_dddea42eb3_k.jpg,https://live.staticflickr.com/1843/43704030154_c77eb59a5f_k.jpg,https://www.airhistory.net/photos/0369104.jpg,
43C147,ZE701,The Royal Squadron,BAe 146-100 VIP,B461,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://cdn.jetphotos.com/full/6/96786_1641993469.jpg,https://cdn.jetphotos.com/full/5/78480_1638653585.jpg,https://cdn.jetphotos.com/full/6/85092_1634213576.jpg,
43C146,ZE700,The Royal Squadron,BAe 146-100 VIP,B461,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://cdn.jetphotos.com/full/6/42108_1641764649.jpg,https://cdn.jetphotos.com/full/5/15718_1641241245.jpg,https://cdn.jetphotos.com/full/6/21126_1640441508.jpg,
43C705,ZE708,The Royal Squadron,BAe 146-200 C3,B462,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://cdn.jetphotos.com/full/6/76140_1635547805.jpg,https://cdn.jetphotos.com/full/5/10684_1631966760.jpg,https://cdn.jetphotos.com/full/5/98098_1631966680.jpg,
43C704,ZE707,The Royal Squadron,BAe 146-200 C3,B462,Gov,Fred and Gladys,The King,Red Carpet,Royal Aircraft,https://en.wikipedia.org/wiki/Charles_III,https://cdn.jetphotos.com/full/5/32933_1641239327.jpg,https://cdn.jetphotos.com/full/6/22311_1640884604.jpg,https://cdn.jetphotos.com/full/5/93155_1639228139.jpg,
A48A3A,N392AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://fireaviation.com/tag/aero-flite,https://cdn.jetphotos.com/full/5/97908_1628127581.jpg,https://cdn.jetphotos.com/full/5/40326_1620712267.jpg,https://cdn.jetphotos.com/full/5/19030_1592838457.jpg,
A47CBC,N389AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://fireaviation.com/tag/aero-flite,https://cdn.jetphotos.com/full/6/69621_1598240257.jpg,,,
A47197,N386AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://fireaviation.com/tag/aero-flite,https://cdn.jetphotos.com/full/5/40190_1610875019.jpg,https://cdn.jetphotos.com/full/6/58669_1592837620.jpg,https://cdn.jetphotos.com/full/5/25158_1579304004.jpg,
A46DE0,N385AC,Aero Flite,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://fireaviation.com/tag/aero-flite,https://cdn.jetphotos.com/full/5/61101_1620712311.jpg,https://cdn.jetphotos.com/full/5/67066_1610359498.jpg,https://cdn.jetphotos.com/full/6/12794_1563873211.jpg,
C064F4,C-GMFZ,Air Spray,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://www.airspray.com,https://cdn.jetphotos.com/full/6/26333_1506303634.jpg,https://cdn.jetphotos.com/full/5/83416_1428939664.jpg,,
C064F3,C-GMFY,Air Spray,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://www.airspray.com,,,,
C064F2,C-GMFX,Air Spray,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://www.airspray.com,https://cdn.jetphotos.com/full/6/44783_1591814855.jpg,https://cdn.jetphotos.com/full/5/30282_1506305425.jpg,https://cdn.jetphotos.com/full/5/55319_1503721172.jpg,
C064F1,C-GMFW,Air Spray,Bombardier CL-415 T,CL2T,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://www.airspray.com,,,,
C0645E,C-GMAF,Air Spray,Canadair CL-215,CL2P,Gov,Super Scooper,Aerial Firefighter,Wildfire,Sam Tân,https://www.airspray.com,https://cdn.jetphotos.com/full/1/46660_1249759653.jpg,,,
